tract,state_abbr,year,annual_change,hpi,hpi1990,hpi2000,,,,
24025301204,MD,1990,1.12,136.52,100,79.52,,,,
24025301204,MD,1991,1.7,138.84,101.7,80.87,,,,
24025301204,MD,1992,2.84,142.78,104.58,83.17,,,,
24025301204,MD,1993,0.11,142.94,104.7,83.26,,,,
24025301204,MD,1994,3.7,148.23,108.57,86.34,,,,
24025301204,MD,1995,-6.35,138.82,101.68,80.86,,,,
24025301204,MD,1996,,,,,,,,
24025301204,MD,1997,,147.94,108.37,86.18,,,,
24025301204,MD,1998,5.67,156.33,114.51,91.06,,,,
24025301204,MD,1999,2.48,160.2,117.34,93.31,,,,
24025301204,MD,2000,7.16,171.68,125.75,100,,,,
24025301204,MD,2001,3.61,177.88,130.29,103.61,,,,
24025301204,MD,2002,5.88,188.34,137.96,109.71,,,,
24025301204,MD,2003,6.33,200.26,146.69,116.65,,,,
24025301204,MD,2004,21.62,243.56,178.4,141.87,,,,
24025301204,MD,2005,21.32,295.49,216.44,172.12,,,,
24025301204,MD,2006,8.52,320.67,234.88,186.79,,,,
24025301204,MD,2007,0.93,323.66,237.07,188.53,,,,
24025301204,MD,2008,,,,,,,,
24025301204,MD,2009,,329.56,241.39,191.96,,,,
24025301204,MD,2010,-13.99,283.44,207.62,165.1,,,,
24025301204,MD,2011,-10.14,254.7,186.56,148.36,,,,
24025301204,MD,2012,7.27,273.2,200.11,159.14,,,,
24025301204,MD,2013,-0.08,272.97,199.94,159,,,,
24025301204,MD,2014,,,,,,,,
24025301204,MD,2015,,,,,,,,
24025301204,MD,2016,,,,,,,,
24025301204,MD,2017,,,,,,,,
24025301204,MD,2018,,,,,,,,
24025301204,MD,2019,,,,,,,,
24025301205,MD,1991,,100,,86.13,,,,
24025301205,MD,1992,1.27,101.27,,87.22,,,,
24025301205,MD,1993,0.46,101.73,,87.62,,,,
24025301205,MD,1994,3.19,104.98,,90.42,,,,
24025301205,MD,1995,-3.75,101.04,,87.03,,,,
24025301205,MD,1996,2.77,103.84,,89.44,,,,
24025301205,MD,1997,4.25,108.26,,93.24,,,,
24025301205,MD,1998,-1.65,106.47,,91.7,,,,
24025301205,MD,1999,6.06,112.92,,97.26,,,,
24025301205,MD,2000,2.82,116.1,,100,,,,
24025301205,MD,2001,2.22,118.68,,102.22,,,,
24025301205,MD,2002,6.34,126.2,,108.69,,,,
24025301205,MD,2003,11.46,140.66,,121.15,,,,
24025301205,MD,2004,15.38,162.29,,139.78,,,,
24025301205,MD,2005,25.33,203.4,,175.19,,,,
24025301205,MD,2006,6.77,217.18,,187.06,,,,
24025301205,MD,2007,5.23,228.53,,196.83,,,,
24025301205,MD,2008,2.7,234.7,,202.15,,,,
24025301205,MD,2009,-12.52,205.33,,176.85,,,,
24025301205,MD,2010,-6.84,191.29,,164.76,,,,
24025301205,MD,2011,-5.21,181.32,,156.18,,,,
24025301205,MD,2012,-6.1,170.27,,146.66,,,,
24025301205,MD,2013,9.35,186.19,,160.37,,,,
24025301205,MD,2014,,,,,,,,
24025301205,MD,2015,,,,,,,,
24025301205,MD,2016,,,,,,,,
24025301205,MD,2017,,,,,,,,
24025301205,MD,2018,,,,,,,,
24025301205,MD,2019,,,,,,,,
24025301301,MD,1992,,100,,77.09,,,,
24025301301,MD,1993,4.64,104.64,,80.67,,,,
24025301301,MD,1994,-7.64,96.65,,74.51,,,,
24025301301,MD,1995,10.14,106.45,,82.07,,,,
24025301301,MD,1996,8.71,115.72,,89.21,,,,
24025301301,MD,1997,7.99,124.96,,96.34,,,,
24025301301,MD,1998,0.15,125.14,,96.48,,,,
24025301301,MD,1999,-4.36,119.68,,92.27,,,,
24025301301,MD,2000,8.38,129.71,,100,,,,
24025301301,MD,2001,4.19,135.15,,104.19,,,,
24025301301,MD,2002,7.25,144.95,,111.75,,,,
24025301301,MD,2003,7.09,155.22,,119.67,,,,
24025301301,MD,2004,15.24,178.88,,137.91,,,,
24025301301,MD,2005,22.26,218.7,,168.61,,,,
24025301301,MD,2006,5.33,230.36,,177.59,,,,
24025301301,MD,2007,4.18,239.98,,185.01,,,,
24025301301,MD,2008,-6.13,225.28,,173.68,,,,
24025301301,MD,2009,-9.07,204.86,,157.93,,,,
24025301301,MD,2010,-6.18,192.19,,148.17,,,,
24025301301,MD,2011,-8.97,174.96,,134.88,,,,
24025301301,MD,2012,-0.62,173.88,,134.05,,,,
24025301301,MD,2013,0.44,174.64,,134.64,,,,
24025301301,MD,2014,-0.73,173.36,,133.65,,,,
24025301301,MD,2015,5.93,183.63,,141.57,,,,
24025301301,MD,2016,-5.96,172.69,,133.14,,,,
24025301301,MD,2017,9.98,189.92,,146.42,,,,
24025301301,MD,2018,-6.74,177.13,,136.56,,,,
24025301301,MD,2019,3.8,183.87,,141.75,,,,
24025301302,MD,1992,,100,,,,,,
24025301302,MD,1993,4.86,104.86,,,,,,
24025301302,MD,1994,5.5,110.62,,,,,,
24025301302,MD,1995,-9.53,100.09,,,,,,
24025301302,MD,1996,,,,,,,,
24025301302,MD,1997,,106.5,,,,,,
24025301302,MD,1998,8.57,115.62,,,,,,
24025301302,MD,1999,-10.85,103.07,,,,,,
24025301302,MD,2000,,,,,,,,
24025301302,MD,2001,,113.53,,,,,,
24025301302,MD,2002,2.95,116.88,,,,,,
24025301302,MD,2003,11.65,130.49,,,,,,
24025301302,MD,2004,10.45,144.12,,,,,,
24025301302,MD,2005,24.69,179.71,,,,,,
24025301302,MD,2006,19.8,215.29,,,,,,
24025301302,MD,2007,2.22,220.07,,,,,,
24025301302,MD,2008,4.89,230.84,,,,,,
24025301302,MD,2009,-20.56,183.37,,,,,,
24025301302,MD,2010,-3.86,176.29,,,,,,
24025301302,MD,2011,-0.06,176.18,,,,,,
24025301302,MD,2012,-9.02,160.3,,,,,,
24025301302,MD,2013,0.22,160.64,,,,,,
24025301302,MD,2014,-2.44,156.72,,,,,,
24025301302,MD,2015,8.02,169.29,,,,,,
24025301302,MD,2016,3.64,175.45,,,,,,
24025301302,MD,2017,,,,,,,,
24025301302,MD,2018,,,,,,,,
24025301302,MD,2019,,223.92,,,,,,
24025301401,MD,1985,,100,65.14,54.39,,,,
24025301401,MD,1986,8.5,108.5,70.68,59.01,,,,
24025301401,MD,1987,10.42,119.8,78.04,65.16,,,,
24025301401,MD,1988,13.66,136.17,88.7,74.06,,,,
24025301401,MD,1989,14.32,155.66,101.4,84.66,,,,
24025301401,MD,1990,-1.38,153.51,100,83.5,,,,
24025301401,MD,1991,3.59,159.03,103.59,86.5,,,,
24025301401,MD,1992,1.1,160.78,104.74,87.45,,,,
24025301401,MD,1993,1.28,162.85,106.08,88.57,,,,
24025301401,MD,1994,3.58,168.68,109.88,91.74,,,,
24025301401,MD,1995,-0.61,167.65,109.21,91.19,,,,
24025301401,MD,1996,-2.63,163.24,106.34,88.79,,,,
24025301401,MD,1997,6.82,174.37,113.59,94.84,,,,
24025301401,MD,1998,4.25,181.79,118.42,98.87,,,,
24025301401,MD,1999,-1.55,178.97,116.58,97.34,,,,
24025301401,MD,2000,2.73,183.86,119.77,100,,,,
24025301401,MD,2001,9.23,200.83,130.82,109.23,,,,
24025301401,MD,2002,5.49,211.85,138,115.22,,,,
24025301401,MD,2003,8.75,230.38,150.07,125.3,,,,
24025301401,MD,2004,18.96,274.05,178.52,149.05,,,,
24025301401,MD,2005,17.73,322.62,210.16,175.47,,,,
24025301401,MD,2006,10.96,357.98,233.19,194.7,,,,
24025301401,MD,2007,4,372.3,242.52,202.49,,,,
24025301401,MD,2008,-3.02,361.05,235.19,196.37,,,,
24025301401,MD,2009,-9.81,325.62,212.11,177.1,,,,
24025301401,MD,2010,-6.93,303.06,197.42,164.83,,,,
24025301401,MD,2011,-7.8,279.41,182.01,151.97,,,,
24025301401,MD,2012,-4.24,267.58,174.3,145.53,,,,
24025301401,MD,2013,4.73,280.25,182.55,152.42,,,,
24025301401,MD,2014,1.35,284.03,185.02,154.48,,,,
24025301401,MD,2015,2.36,290.73,189.38,158.12,,,,
24025301401,MD,2016,0.08,290.97,189.54,158.26,,,,
24025301401,MD,2017,-0.1,290.68,189.35,158.1,,,,
24025301401,MD,2018,6.49,309.53,201.63,168.35,,,,
24025301401,MD,2019,2.75,318.04,207.17,172.98,,,,
24025301402,MD,1986,,100,74.9,61.39,,,,
24025301402,MD,1987,11.49,111.49,83.51,68.45,,,,
24025301402,MD,1988,1.79,113.48,85,69.67,,,,
24025301402,MD,1989,14.55,130,97.37,79.81,,,,
24025301402,MD,1990,2.7,133.5,100,81.96,,,,
24025301402,MD,1991,2.59,136.97,102.59,84.09,,,,
24025301402,MD,1992,1.87,139.53,104.51,85.66,,,,
24025301402,MD,1993,-0.41,138.96,104.09,85.31,,,,
24025301402,MD,1994,6.15,147.51,110.49,90.56,,,,
24025301402,MD,1995,1.32,149.46,111.95,91.76,,,,
24025301402,MD,1996,-1.95,146.55,109.77,89.97,,,,
24025301402,MD,1997,1.23,148.35,111.12,91.08,,,,
24025301402,MD,1998,1.02,149.86,112.25,92,,,,
24025301402,MD,1999,8.65,162.82,121.96,99.96,,,,
24025301402,MD,2000,0.04,162.88,122.01,100,,,,
24025301402,MD,2001,5.59,171.99,128.83,105.59,,,,
24025301402,MD,2002,5.49,181.44,135.9,111.39,,,,
24025301402,MD,2003,9.23,198.19,148.45,121.68,,,,
24025301402,MD,2004,17.41,232.7,174.3,142.86,,,,
24025301402,MD,2005,18.71,276.24,206.91,169.59,,,,
24025301402,MD,2006,12.28,310.16,232.32,190.42,,,,
24025301402,MD,2007,4.61,324.47,243.04,199.2,,,,
24025301402,MD,2008,-5.49,306.65,229.69,188.26,,,,
24025301402,MD,2009,-7.25,284.43,213.05,174.62,,,,
24025301402,MD,2010,-8.89,259.13,194.1,159.09,,,,
24025301402,MD,2011,-2.61,252.37,189.04,154.94,,,,
24025301402,MD,2012,-5.45,238.62,178.73,146.5,,,,
24025301402,MD,2013,3.14,246.11,184.34,151.09,,,,
24025301402,MD,2014,6.75,262.72,196.79,161.29,,,,
24025301402,MD,2015,-3.13,254.5,190.63,156.24,,,,
24025301402,MD,2016,-10.3,228.29,171,140.15,,,,
24025301402,MD,2017,-0.41,227.34,170.29,139.57,,,,
24025301402,MD,2018,22.13,277.65,207.97,170.46,,,,
24025301402,MD,2019,-6.12,260.66,195.24,160.03,,,,
24025301601,MD,1992,,100,,84.99,,,,
24025301601,MD,1993,3.12,103.12,,87.63,,,,
24025301601,MD,1994,-6.46,96.45,,81.97,,,,
24025301601,MD,1995,6.16,102.39,,87.02,,,,
24025301601,MD,1996,-1.08,101.29,,86.08,,,,
24025301601,MD,1997,9.35,110.75,,94.12,,,,
24025301601,MD,1998,-6.62,103.43,,87.9,,,,
24025301601,MD,1999,12.48,116.33,,98.87,,,,
24025301601,MD,2000,1.14,117.66,,100,,,,
24025301601,MD,2001,-1.38,116.05,,98.62,,,,
24025301601,MD,2002,4.36,121.11,,102.93,,,,
24025301601,MD,2003,7.56,130.26,,110.71,,,,
24025301601,MD,2004,22.72,159.86,,135.86,,,,
24025301601,MD,2005,14.49,183.03,,155.55,,,,
24025301601,MD,2006,15.05,210.57,,178.96,,,,
24025301601,MD,2007,1.92,214.62,,182.4,,,,
24025301601,MD,2008,-8.23,196.97,,167.4,,,,
24025301601,MD,2009,-3,191.05,,162.37,,,,
24025301601,MD,2010,-14.95,162.5,,138.1,,,,
24025301601,MD,2011,-14.17,139.47,,118.53,,,,
24025301601,MD,2012,2.39,142.8,,121.36,,,,
24025301601,MD,2013,-2.87,138.7,,117.88,,,,
24025301601,MD,2014,15.92,160.78,,136.64,,,,
24025301601,MD,2015,-2.85,156.2,,132.75,,,,
24025301601,MD,2016,-2.49,152.32,,129.45,,,,
24025301601,MD,2017,-3.5,146.99,,124.92,,,,
24025301601,MD,2018,13.83,167.32,,142.2,,,,
24025301601,MD,2019,6.87,178.81,,151.97,,,,
24025301602,MD,1986,,100,73.17,61.26,,,,
24025301602,MD,1987,18.33,118.33,86.58,72.49,,,,
24025301602,MD,1988,7.35,127.02,92.94,77.82,,,,
24025301602,MD,1989,10.72,140.64,102.91,86.16,,,,
24025301602,MD,1990,-2.82,136.67,100,83.73,,,,
24025301602,MD,1991,6.87,146.06,106.87,89.48,,,,
24025301602,MD,1992,0.44,146.71,107.34,89.88,,,,
24025301602,MD,1993,3.36,151.64,110.95,92.9,,,,
24025301602,MD,1994,-1.19,149.84,109.63,91.8,,,,
24025301602,MD,1995,2.28,153.26,112.14,93.89,,,,
24025301602,MD,1996,-0.15,153.03,111.97,93.75,,,,
24025301602,MD,1997,4.99,160.65,117.55,98.42,,,,
24025301602,MD,1998,2.43,164.55,120.4,100.81,,,,
24025301602,MD,1999,4.22,171.5,125.48,105.06,,,,
24025301602,MD,2000,-4.82,163.23,119.43,100,,,,
24025301602,MD,2001,5.81,172.72,126.38,105.81,,,,
24025301602,MD,2002,7.89,186.35,136.35,114.16,,,,
24025301602,MD,2003,7.57,200.45,146.66,122.8,,,,
24025301602,MD,2004,15.7,231.91,169.68,142.07,,,,
24025301602,MD,2005,19.49,277.1,202.75,169.76,,,,
24025301602,MD,2006,16.39,322.5,235.97,197.57,,,,
24025301602,MD,2007,5.11,338.98,248.03,207.67,,,,
24025301602,MD,2008,-6.23,317.85,232.56,194.72,,,,
24025301602,MD,2009,-8.93,289.47,211.8,177.34,,,,
24025301602,MD,2010,-8.61,264.56,193.57,162.08,,,,
24025301602,MD,2011,-5.94,248.85,182.08,152.45,,,,
24025301602,MD,2012,-8.41,227.93,166.77,139.64,,,,
24025301602,MD,2013,-0.45,226.9,166.02,139,,,,
24025301602,MD,2014,-2.33,221.62,162.15,135.77,,,,
24025301602,MD,2015,10.42,244.71,179.05,149.91,,,,
24025301602,MD,2016,-0.15,244.34,178.78,149.69,,,,
24025301602,MD,2017,2.18,249.68,182.68,152.96,,,,
24025301602,MD,2018,-1.23,246.62,180.44,151.08,,,,
24025301602,MD,2019,12.92,278.48,203.76,170.6,,,,
24025301702,MD,1992,,100,,88.5,,,,
24025301702,MD,1993,-5.37,94.63,,83.74,,,,
24025301702,MD,1994,3.35,97.8,,86.55,,,,
24025301702,MD,1995,4.61,102.31,,90.54,,,,
24025301702,MD,1996,-1.63,100.64,,89.06,,,,
24025301702,MD,1997,11.48,112.19,,99.28,,,,
24025301702,MD,1998,-9.13,101.94,,90.22,,,,
24025301702,MD,1999,8.27,110.37,,97.68,,,,
24025301702,MD,2000,2.38,113,,100,,,,
24025301702,MD,2001,3.23,116.65,,103.23,,,,
24025301702,MD,2002,9.19,127.37,,112.72,,,,
24025301702,MD,2003,7.67,137.14,,121.36,,,,
24025301702,MD,2004,12.38,154.12,,136.39,,,,
24025301702,MD,2005,19.43,184.06,,162.89,,,,
24025301702,MD,2006,7.87,198.55,,175.71,,,,
24025301702,MD,2007,7.53,213.5,,188.94,,,,
24025301702,MD,2008,-3.22,206.63,,182.86,,,,
24025301702,MD,2009,-9.1,187.82,,166.21,,,,
24025301702,MD,2010,-7.84,173.1,,153.18,,,,
24025301702,MD,2011,-1.93,169.75,,150.23,,,,
24025301702,MD,2012,-3.65,163.56,,144.74,,,,
24025301702,MD,2013,-1.08,161.79,,143.18,,,,
24025301702,MD,2014,7.02,173.16,,153.24,,,,
24025301702,MD,2015,-8.06,159.2,,140.89,,,,
24025301702,MD,2016,-0.79,157.94,,139.77,,,,
24025301702,MD,2017,13.64,179.48,,158.83,,,,
24025301702,MD,2018,3.27,185.34,,164.02,,,,
24025301702,MD,2019,3.98,192.73,,170.56,,,,
24025301703,MD,1989,,100,100.71,83.37,,,,
24025301703,MD,1990,-0.71,99.29,100,82.78,,,,
24025301703,MD,1991,7.53,106.77,107.53,89.02,,,,
24025301703,MD,1992,0.65,107.46,108.22,89.59,,,,
24025301703,MD,1993,-0.34,107.1,107.86,89.29,,,,
24025301703,MD,1994,3.56,110.91,111.7,92.47,,,,
24025301703,MD,1995,-6.6,103.58,104.32,86.36,,,,
24025301703,MD,1996,7.57,111.42,112.22,92.9,,,,
24025301703,MD,1997,-1.8,109.41,110.19,91.22,,,,
24025301703,MD,1998,6.9,116.96,117.8,97.52,,,,
24025301703,MD,1999,5.82,123.77,124.65,103.19,,,,
24025301703,MD,2000,-3.09,119.94,120.8,100,,,,
24025301703,MD,2001,5.79,126.89,127.79,105.79,,,,
24025301703,MD,2002,8.07,137.13,138.11,114.33,,,,
24025301703,MD,2003,7.89,147.95,149.01,123.35,,,,
24025301703,MD,2004,14.39,169.24,170.44,141.1,,,,
24025301703,MD,2005,24.82,211.25,212.75,176.13,,,,
24025301703,MD,2006,5.51,222.89,224.48,185.83,,,,
24025301703,MD,2007,5.53,235.22,236.9,196.11,,,,
24025301703,MD,2008,-7.02,218.71,220.26,182.34,,,,
24025301703,MD,2009,-6.6,204.27,205.72,170.31,,,,
24025301703,MD,2010,-8.79,186.31,187.64,155.33,,,,
24025301703,MD,2011,-3.32,180.13,181.41,150.18,,,,
24025301703,MD,2012,-1.56,177.32,178.58,147.83,,,,
24025301703,MD,2013,1.22,179.48,180.75,149.64,,,,
24025301703,MD,2014,-8.95,163.41,164.57,136.24,,,,
24025301703,MD,2015,-5.02,155.2,156.3,129.39,,,,
24025301703,MD,2016,24.6,193.39,194.76,161.23,,,,
24025301703,MD,2017,-1.18,191.1,192.46,159.32,,,,
24025301703,MD,2018,-0.27,190.59,191.94,158.9,,,,
24025301703,MD,2019,6.84,203.63,205.07,169.77,,,,
24025301704,MD,1998,,100,,93.34,,,,
24025301704,MD,1999,-0.98,99.02,,92.42,,,,
24025301704,MD,2000,8.2,107.14,,100,,,,
24025301704,MD,2001,0.75,107.94,,100.75,,,,
24025301704,MD,2002,4.06,112.33,,104.84,,,,
24025301704,MD,2003,9.93,123.49,,115.26,,,,
24025301704,MD,2004,15.59,142.74,,133.23,,,,
24025301704,MD,2005,18.87,169.68,,158.37,,,,
24025301704,MD,2006,9.45,185.71,,173.34,,,,
24025301704,MD,2007,11,206.14,,192.4,,,,
24025301704,MD,2008,4.16,214.73,,200.42,,,,
24025301704,MD,2009,-14.15,184.34,,172.06,,,,
24025301704,MD,2010,-8.04,169.52,,158.22,,,,
24025301704,MD,2011,-1.56,166.89,,155.76,,,,
24025301704,MD,2012,-4.18,159.91,,149.26,,,,
24025301704,MD,2013,-0.24,159.53,,148.9,,,,
24025301704,MD,2014,,,,,,,,
24025301704,MD,2015,,,,,,,,
24025301704,MD,2016,,,,,,,,
24025301704,MD,2017,,,,,,,,
24025301704,MD,2018,,,,,,,,
24025301704,MD,2019,,,,,,,,
24025302100,MD,1991,,100,,82.81,,,,
24025302100,MD,1992,0.84,100.84,,83.51,,,,
24025302100,MD,1993,0.63,101.48,,84.04,,,,
24025302100,MD,1994,-1.68,99.78,,82.63,,,,
24025302100,MD,1995,14.24,114,,94.4,,,,
24025302100,MD,1996,2.47,116.81,,96.73,,,,
24025302100,MD,1997,-10.64,104.38,,86.43,,,,
24025302100,MD,1998,8.47,113.22,,93.76,,,,
24025302100,MD,1999,1.12,114.49,,94.81,,,,
24025302100,MD,2000,5.47,120.76,,100,,,,
24025302100,MD,2001,8.74,131.32,,108.74,,,,
24025302100,MD,2002,6.15,139.39,,115.43,,,,
24025302100,MD,2003,2.49,142.87,,118.31,,,,
24025302100,MD,2004,17.83,168.34,,139.4,,,,
24025302100,MD,2005,13.14,190.46,,157.72,,,,
24025302100,MD,2006,16.14,221.21,,183.18,,,,
24025302100,MD,2007,-0.36,220.42,,182.52,,,,
24025302100,MD,2008,-5.59,208.1,,172.33,,,,
24025302100,MD,2009,-10.72,185.79,,153.85,,,,
24025302100,MD,2010,-6.9,172.97,,143.24,,,,
24025302100,MD,2011,5.16,181.9,,150.63,,,,
24025302100,MD,2012,-7.64,168.01,,139.13,,,,
24025302100,MD,2013,1.82,171.07,,141.66,,,,
24025302100,MD,2014,2,174.5,,144.5,,,,
24025302100,MD,2015,-6.73,162.75,,134.77,,,,
24025302100,MD,2016,-1.44,160.41,,132.84,,,,
24025302100,MD,2017,17.08,187.82,,155.53,,,,
24025302100,MD,2018,-3.25,181.71,,150.47,,,,
24025302100,MD,2019,10.29,200.41,,165.95,,,,
24025302200,MD,1991,,100,,77.25,,,,
24025302200,MD,1992,2.36,102.36,,79.07,,,,
24025302200,MD,1993,6.05,108.55,,83.85,,,,
24025302200,MD,1994,0.27,108.85,,84.08,,,,
24025302200,MD,1995,1.5,110.48,,85.34,,,,
24025302200,MD,1996,8.37,119.73,,92.49,,,,
24025302200,MD,1997,-2.9,116.26,,89.81,,,,
24025302200,MD,1998,6.35,123.64,,95.51,,,,
24025302200,MD,1999,6.61,131.82,,101.83,,,,
24025302200,MD,2000,-1.79,129.45,,100,,,,
24025302200,MD,2001,8.78,140.81,,108.78,,,,
24025302200,MD,2002,4.88,147.69,,114.09,,,,
24025302200,MD,2003,8.28,159.92,,123.53,,,,
24025302200,MD,2004,14.33,182.84,,141.24,,,,
24025302200,MD,2005,19.11,217.77,,168.22,,,,
24025302200,MD,2006,13.22,246.57,,190.47,,,,
24025302200,MD,2007,-2.37,240.72,,185.95,,,,
24025302200,MD,2008,0.6,242.17,,187.07,,,,
24025302200,MD,2009,-8.8,220.87,,170.62,,,,
24025302200,MD,2010,-6.43,206.68,,159.65,,,,
24025302200,MD,2011,-1.38,203.82,,157.45,,,,
24025302200,MD,2012,-1.49,200.79,,155.1,,,,
24025302200,MD,2013,-4.84,191.07,,147.59,,,,
24025302200,MD,2014,5.93,202.39,,156.34,,,,
24025302200,MD,2015,6.31,215.16,,166.2,,,,
24025302200,MD,2016,1.25,217.84,,168.27,,,,
24025302200,MD,2017,-2.75,211.85,,163.64,,,,
24025302200,MD,2018,7.9,228.57,,176.57,,,,
24025302200,MD,2019,4.71,239.35,,184.89,,,,
24025302400,MD,1998,,100,,89.51,,,,
24025302400,MD,1999,-1.27,98.73,,88.38,,,,
24025302400,MD,2000,13.15,111.71,,100,,,,
24025302400,MD,2001,1.38,113.26,,101.38,,,,
24025302400,MD,2002,6.67,120.81,,108.14,,,,
24025302400,MD,2003,5.88,127.92,,114.5,,,,
24025302400,MD,2004,15.09,147.22,,131.79,,,,
24025302400,MD,2005,15.96,170.72,,152.82,,,,
24025302400,MD,2006,18.83,202.87,,181.6,,,,
24025302400,MD,2007,-2.17,198.46,,177.65,,,,
24025302400,MD,2008,-1.09,196.31,,175.72,,,,
24025302400,MD,2009,-8.55,179.52,,160.69,,,,
24025302400,MD,2010,-5.32,169.97,,152.15,,,,
24025302400,MD,2011,-15.32,143.94,,128.85,,,,
24025302400,MD,2012,7.82,155.2,,138.93,,,,
24025302400,MD,2013,0.08,155.32,,139.04,,,,
24025302400,MD,2014,4.36,162.09,,145.1,,,,
24025302400,MD,2015,2.77,166.59,,149.12,,,,
24025302400,MD,2016,-6.83,155.21,,138.93,,,,
24025302400,MD,2017,,,,,,,,
24025302400,MD,2018,,163.54,,146.39,,,,
24025302400,MD,2019,-0.88,162.11,,145.11,,,,
24025302801,MD,1990,,100,100,79.12,,,,
24025302801,MD,1991,2.18,102.18,102.18,80.85,,,,
24025302801,MD,1992,4.42,106.69,106.69,84.42,,,,
24025302801,MD,1993,0.4,107.12,107.12,84.75,,,,
24025302801,MD,1994,3.89,111.28,111.28,88.05,,,,
24025302801,MD,1995,0.46,111.79,111.79,88.45,,,,
24025302801,MD,1996,-1.46,110.16,110.16,87.16,,,,
24025302801,MD,1997,6.78,117.63,117.63,93.07,,,,
24025302801,MD,1998,3.12,121.3,121.3,95.97,,,,
24025302801,MD,1999,3.05,125,125,98.9,,,,
24025302801,MD,2000,1.11,126.39,126.39,100,,,,
24025302801,MD,2001,-0.3,126.01,126.01,99.7,,,,
24025302801,MD,2002,7.28,135.18,135.18,106.96,,,,
24025302801,MD,2003,5.6,142.76,142.76,112.95,,,,
24025302801,MD,2004,20.34,171.79,171.79,135.92,,,,
24025302801,MD,2005,20.29,206.63,206.63,163.49,,,,
24025302801,MD,2006,13.35,234.22,234.22,185.32,,,,
24025302801,MD,2007,2.75,240.65,240.65,190.41,,,,
24025302801,MD,2008,-5.88,226.51,226.51,179.22,,,,
24025302801,MD,2009,-6.85,210.99,210.99,166.94,,,,
24025302801,MD,2010,-9.7,190.53,190.53,150.75,,,,
24025302801,MD,2011,-2.37,186.01,186.01,147.17,,,,
24025302801,MD,2012,-0.33,185.39,185.39,146.69,,,,
24025302801,MD,2013,-1.22,183.12,183.12,144.89,,,,
24025302801,MD,2014,6.47,194.97,194.97,154.26,,,,
24025302801,MD,2015,-4.16,186.85,186.85,147.84,,,,
24025302801,MD,2016,7.39,200.66,200.66,158.76,,,,
24025302801,MD,2017,2.36,205.39,205.39,162.51,,,,
24025302801,MD,2018,-0.59,204.18,204.18,161.55,,,,
24025302801,MD,2019,5.19,214.77,214.77,169.93,,,,
24025302802,MD,1993,,100,,79.28,,,,
24025302802,MD,1994,13.72,113.72,,90.16,,,,
24025302802,MD,1995,-4.5,108.6,,86.1,,,,
24025302802,MD,1996,2.4,111.2,,88.16,,,,
24025302802,MD,1997,5.78,117.63,,93.26,,,,
24025302802,MD,1998,-1.13,116.3,,92.21,,,,
24025302802,MD,1999,-2.21,113.73,,90.17,,,,
24025302802,MD,2000,10.9,126.13,,100,,,,
24025302802,MD,2001,3.61,130.68,,103.61,,,,
24025302802,MD,2002,4.66,136.77,,108.43,,,,
24025302802,MD,2003,5.23,143.92,,114.11,,,,
24025302802,MD,2004,23.29,177.44,,140.68,,,,
24025302802,MD,2005,15.44,204.83,,162.39,,,,
24025302802,MD,2006,15.31,236.19,,187.26,,,,
24025302802,MD,2007,0.71,237.87,,188.59,,,,
24025302802,MD,2008,1,240.25,,190.47,,,,
24025302802,MD,2009,-9.67,217,,172.05,,,,
24025302802,MD,2010,-9.84,195.64,,155.11,,,,
24025302802,MD,2011,-4.95,185.96,,147.44,,,,
24025302802,MD,2012,0.4,186.7,,148.02,,,,
24025302802,MD,2013,-4.1,179.05,,141.96,,,,
24025302802,MD,2014,4.18,186.53,,147.89,,,,
24025302802,MD,2015,-5.33,176.58,,140,,,,
24025302802,MD,2016,2.56,181.11,,143.58,,,,
24025302802,MD,2017,1.09,183.08,,145.15,,,,
24025302802,MD,2018,5.85,193.8,,153.65,,,,
24025302802,MD,2019,2.87,199.35,,158.05,,,,
24025302902,MD,1993,,100,,86.33,,,,
24025302902,MD,1994,-2.87,97.13,,83.86,,,,
24025302902,MD,1995,8.31,105.21,,90.82,,,,
24025302902,MD,1996,-1.69,103.42,,89.29,,,,
24025302902,MD,1997,2.27,105.77,,91.31,,,,
24025302902,MD,1998,10.21,116.58,,100.64,,,,
24025302902,MD,1999,-4.34,111.52,,96.28,,,,
24025302902,MD,2000,3.87,115.83,,100,,,,
24025302902,MD,2001,1.1,117.1,,101.1,,,,
24025302902,MD,2002,5.8,123.89,,106.96,,,,
24025302902,MD,2003,4.05,128.91,,111.29,,,,
24025302902,MD,2004,17.07,150.92,,130.29,,,,
24025302902,MD,2005,15.75,174.69,,150.81,,,,
24025302902,MD,2006,16.42,203.38,,175.58,,,,
24025302902,MD,2007,6.42,216.43,,186.84,,,,
24025302902,MD,2008,-3.89,208.02,,179.58,,,,
24025302902,MD,2009,-7.73,191.94,,165.7,,,,
24025302902,MD,2010,-10.99,170.85,,147.49,,,,
24025302902,MD,2011,-11.8,150.69,,130.09,,,,
24025302902,MD,2012,0.5,151.45,,130.75,,,,
24025302902,MD,2013,2.6,155.39,,134.14,,,,
24025302902,MD,2014,2.54,159.33,,137.55,,,,
24025302902,MD,2015,-1.86,156.37,,134.99,,,,
24025302902,MD,2016,-0.86,155.02,,133.83,,,,
24025302902,MD,2017,5.4,163.39,,141.06,,,,
24025302902,MD,2018,3.1,168.46,,145.44,,,,
