,jurscode,acctid,digxcord,digycord,ooi,resityp,desclu,acres,pflw,sqftstrc,strugrad,desccnst,descstyl,descbldg,lastassd,convey1,tradate,salepric,taxbase,geometry,fips,ct,bg,age,station_name,line,mta_metro,light_rail,marc_penn,marc_camden,x,y,dist_stat,lndist_stat,halfmi_dummy,qmi_dummy,road_name,dist_exit,prsqf,mhinc,occrate
17049,ANNE,020468090068584,424995.3,159271.8,H,TH,Residential,0.043,0,1366,3.0,CNST Siding,STRY TH End 2 Story With Basement,DWEL End Unit,2017.0,1,2018,305000,263600.0,POINT (424995.299999997 159271.8000000007),003,740305,2,24.0,ODENTON,Penn,0,0,1,0,425431.1366,157760.427,1572.9595948508802,7.360714216047429,0,0,NO NAME,5673.464464209992,223.2796486090776,93677.0,0.9375436961081332
17064,ANNE,020468090219855,425426.9,159345.1,H,TH,Residential,0.06,0,1740,4.0,CNST Siding,STRY TH End 2 Story With Basement,DWEL End Unit,2017.0,1,2016,330000,322400.0,POINT (425426.8999999985 159345.1000000015),003,740305,4,11.0,ODENTON,Penn,0,0,1,0,425431.1366,157760.427,1584.6786632353287,7.368136929628504,0,0,NO NAME,5464.227872219732,189.6551724137931,93677.0,0.9375436961081332
17110,ANNE,020500004767000,430725.8,171666.5,H,SF,Residential,0.35,0,1152,3.0,CNST Brick,STRY 1 1/2 Story With Basement,DWEL Standard Unit,2017.0,1,2018,200000,192500.0,POINT (430725.799999997 171666.5),003,750300,2,64.0,NORTH LINTHICUM,Light Rail,0,1,0,0,430582.2212,171887.4817,263.5294737661569,5.574165216626151,0,1,BALTO BELTWAY (INNER LOOP),470.71025467506126,173.61111111111111,81453.0,0.9199288256227758
17111,ANNE,020500007592850,430620.8,171607.7,H,SF,Residential,0.39,0,2080,4.0,CNST Siding,STRY 2 Story With Basement,DWEL Standard Unit,2017.0,1,2014,379900,368300.0,POINT (430620.799999997 171607.6999999993),003,750300,2,1.0,NORTH LINTHICUM,Light Rail,0,1,0,0,430582.2212,171887.4817,282.4289706537148,5.6434270876580594,0,1,BALTO BELTWAY (INNER LOOP),350.81782122860005,182.64423076923077,81453.0,0.9199288256227758
17166,ANNE,020532403584500,433139.1,166449.0,H,SF,Residential,0.234,0,1152,3.0,CNST Siding,STRY 1 1/2 Story No Basement,DWEL Standard Unit,2017.0,1,2016,235000,200900.0,POINT (433139.1000000015 166449),003,751000,3,63.0,CROMWELL-GLEN BURNIE,Light Rail,0,1,0,0,431706.3746,167179.0889,1608.0211048716674,7.3827595745729715,0,0,NO NAME,2068.5068861860973,203.99305555555554,68848.0,0.9031620553359684
17189,ANNE,020551711746200,429067.8,171627.5,H,SF,Residential,0.181,0,1368,3.0,CNST Siding,STRY 2 Story No Basement,DWEL Split Level,2017.0,1,2015,223000,244500.0,POINT (429067.799999997 171627.5),003,751200,1,59.0,LINTHICUM,Light Rail,0,1,0,0,429770.0327,170523.205,1308.6627571603303,7.176761098767245,0,0,BALTIMORE WASHINGTON PKWY,881.614845148832,163.01169590643275,94184.0,0.8562211981566821
17190,ANNE,020551717384750,429014.8,171625.7,H,SF,Residential,0.152,0,1344,3.0,CNST Siding,STRY 2 Story No Basement,DWEL Split Level,2017.0,1,2014,217400,235600.0,POINT (429014.799999997 171625.6999999993),003,751200,1,58.0,LINTHICUM,Light Rail,0,1,0,0,429770.0327,170523.205,1336.3650909003682,7.197708588396711,0,0,BALTIMORE WASHINGTON PKWY,909.9557424103422,161.75595238095238,94184.0,0.8562211981566821
17191,ANNE,020551707230100,429000.8,171666.0,H,SF,Residential,0.161,0,1656,3.0,CNST Siding,STRY 2 Story No Basement,DWEL Split Level,2017.0,1,2014,300000,260000.0,POINT (429000.799999997 171666),003,751200,1,57.0,LINTHICUM,Light Rail,0,1,0,0,429770.0327,170523.205,1377.5700921473563,7.228076423324091,0,0,BALTIMORE WASHINGTON PKWY,883.6933096867926,181.15942028985506,94184.0,0.8562211981566821
17192,ANNE,020551714554600,428969.8,171620.4,H,SF,Residential,0.163,0,1458,3.0,CNST Siding,STRY 1 1/2 Story With Basement,DWEL Standard Unit,2017.0,1,2018,300000,269900.0,POINT (428969.799999997 171620.3999999985),003,751200,1,60.0,LINTHICUM,Light Rail,0,1,0,0,429770.0327,170523.205,1358.016657547244,7.213780574278496,0,0,BALTIMORE WASHINGTON PKWY,938.8321572456534,205.76131687242798,94184.0,0.8562211981566821
17193,ANNE,020551711134400,428943.2,171609.7,H,SF,Residential,0.221,0,1368,3.0,CNST Siding,STRY 2 Story No Basement,DWEL Split Level,2017.0,1,2016,330000,277500.0,POINT (428943.200000003 171609.6999999993),003,751200,1,58.0,LINTHICUM,Light Rail,0,1,0,0,429770.0327,170523.205,1365.3291540166204,7.219150817023566,0,0,BALTIMORE WASHINGTON PKWY,962.6969817298527,241.2280701754386,94184.0,0.8562211981566821
17194,ANNE,020551702069400,428873.5,171656.8,N,SF,Residential,0.161,0,1219,3.0,CNST Siding,STRY 1 Story With Basement,DWEL Standard Unit,2017.0,1,2017,225000,237100.0,POINT (428873.5 171656.8000000007),003,751200,1,58.0,LINTHICUM,Light Rail,0,1,0,0,429770.0327,170523.205,1445.2710839825086,7.276052184323574,0,0,BALTIMORE WASHINGTON PKWY,967.615996123466,184.57752255947497,94184.0,0.8562211981566821
17223,ANNE,020454590235991,425358.5,156462.3,H,SF,Residential,0.17,0,2856,4.0,CNST Siding,STRY 2 Story With Basement,DWEL Standard Unit,2017.0,1,2014,535000,554700.0,POINT (425358.5 156462.3000000007),003,740900,1,0.0,ODENTON,Penn,0,0,1,0,425431.1366,157760.427,1300.1575995957642,7.17024076656009,0,0,ROBERT CRAIN HWY,6230.099272479064,187.3249299719888,84583.0,0.9904870624048706
17224,ANNE,020454590235997,425416.7,156478.1,H,SF,Residential,0.18,0,2998,5.0,CNST Siding,STRY 2 Story With Basement,DWEL Standard Unit,2017.0,1,2014,601729,638200.0,POINT (425416.700000003 156478.1000000015),003,740900,1,1.0,ODENTON,Penn,0,0,1,0,425431.1366,157760.427,1282.408261960536,7.156495043851427,0,0,ROBERT CRAIN HWY,6173.393062656416,200.7101400933956,84583.0,0.9904870624048706
17225,ANNE,020454590235992,425350.2,156481.1,H,SF,Residential,0.16,0,2776,4.0,CNST Siding,STRY 2 Story With Basement,DWEL Standard Unit,2017.0,1,2014,488775,538400.0,POINT (425350.200000003 156481.1000000015),003,740900,1,0.0,ODENTON,Penn,0,0,1,0,425431.1366,157760.427,1281.8846695956152,7.156086672119981,0,0,ROBERT CRAIN HWY,6239.911194145503,176.07168587896254,84583.0,0.9904870624048706
17226,ANNE,020454590235996,425414.8,156499.5,H,SF,Residential,0.19,0,3072,4.0,CNST Siding,STRY 2 Story With Basement,DWEL Standard Unit,2017.0,1,2015,526681,589500.0,POINT (425414.799999997 156499.5),003,740900,1,1.0,ODENTON,Penn,0,0,1,0,425431.1366,157760.427,1261.0328242471123,7.139686365956916,0,0,ROBERT CRAIN HWY,6177.115097351867,171.44563802083334,84583.0,0.9904870624048706
17227,ANNE,020454590235993,425357.4,156502.6,H,SF,Residential,0.17,0,2904,4.0,CNST Siding,STRY 2 Story With Basement,DWEL Standard Unit,2017.0,1,2014,545884,514300.0,POINT (425357.3999999985 156502.6000000015),003,740900,1,0.0,ODENTON,Penn,0,0,1,0,425431.1366,157760.427,1259.9864475878403,7.138856244005012,0,0,ROBERT CRAIN HWY,6234.567116435203,187.97658402203857,84583.0,0.9904870624048706
17228,ANNE,020454590235995,425398.8,156515.3,H,SF,Residential,0.18,0,2856,4.0,CNST Siding,STRY 2 Story With Basement,DWEL Standard Unit,2017.0,1,2015,602656,559300.0,POINT (425398.799999997 156515.3000000007),003,740900,1,0.0,ODENTON,Penn,0,0,1,0,425431.1366,157760.427,1245.5468284359642,7.127329932097383,0,0,ROBERT CRAIN HWY,6194.4481355632515,211.0140056022409,84583.0,0.9904870624048706
17229,ANNE,020454590235994,425376.7,156516.2,H,SF,Residential,0.18,0,2694,4.0,CNST Siding,STRY 2 Story With Basement,DWEL Standard Unit,2017.0,1,2015,532000,500500.0,POINT (425376.700000003 156516.1999999993),003,740900,1,0.0,ODENTON,Penn,0,0,1,0,425431.1366,157760.427,1245.4172678062894,7.127225907611452,0,0,ROBERT CRAIN HWY,6216.540110051152,197.47587230883445,84583.0,0.9904870624048706
17300,ANNE,020548015581200,430611.5,172174.7,H,SF,Residential,0.171,0,988,3.0,CNST Siding,STRY 1 Story With Basement,DWEL Standard Unit,2017.0,3,2018,259400,190400.0,POINT (430611.5 172174.6999999993),003,750300,1,83.0,NORTH LINTHICUM,Light Rail,0,1,0,0,430582.2212,171887.4817,288.7067716280622,5.6654115419811415,0,1,BALTO BELTWAY (INNER LOOP),816.9842791434974,262.5506072874494,81453.0,0.9199288256227758
17301,ANNE,020548090216713,430597.0,172206.8,H,SF,Residential,0.172,0,1300,3.0,CNST Siding,STRY Split Foyer,DWEL Split Foyer,2017.0,1,2016,297500,312200.0,POINT (430597 172206.8000000007),003,750300,1,13.0,NORTH LINTHICUM,Light Rail,0,1,0,0,430582.2212,171887.4817,319.66011581803957,5.767258293256776,0,1,BALTO BELTWAY (INNER LOOP),842.5899454079362,228.84615384615384,81453.0,0.9199288256227758
17465,ANNE,020500414088200,431277.9,170404.7,H,SF,Residential,0.258,0,1040,3.0,CNST Siding,STRY 1 Story No Basement,DWEL Standard Unit,2017.0,1,2018,226000,200300.0,POINT (431277.8999999985 170404.6999999993),003,750400,4,63.0,LINTHICUM,Light Rail,0,1,0,0,429770.0327,170523.205,1512.516852610253,7.321530332064578,0,0,BALTO BELTWAY (INNER LOOP),585.7965535571379,217.30769230769232,99398.0,0.9596385542168676
17466,ANNE,020500413892170,431339.8,170388.8,H,SF,Residential,0.275,0,1462,3.0,CNST Siding,STRY 1 Story No Basement,DWEL Standard Unit,2017.0,1,2015,220000,216100.0,POINT (431339.799999997 170388.8000000007),003,750400,4,60.0,LINTHICUM,Light Rail,0,1,0,0,429770.0327,170523.205,1575.5107362899143,7.362334775702777,0,0,BALTO BELTWAY (INNER LOOP),532.4495236660091,150.47879616963064,99398.0,0.9596385542168676
17467,ANNE,020500409604000,431340.2,170314.7,H,SF,Residential,0.446,0,1040,3.0,CNST Siding,STRY 1 Story No Basement,DWEL Standard Unit,2017.0,1,2018,228500,221900.0,POINT (431340.200000003 170314.6999999993),003,750400,4,63.0,LINTHICUM,Light Rail,0,1,0,0,429770.0327,170523.205,1583.950657382992,7.367677421247129,0,0,BALTO BELTWAY (INNER LOOP),562.7500281896071,219.71153846153845,99398.0,0.9596385542168676
17498,ANNE,020512403056200,430122.2,172543.2,H,SF,Residential,0.142,0,1402,3.0,CNST Siding,STRY 1 1/2 Story No Basement,DWEL Standard Unit,2017.0,1,2017,150000,206800.0,POINT (430122.200000003 172543.1999999993),003,750300,1,65.0,NORTH LINTHICUM,Light Rail,0,1,0,0,430582.2212,171887.4817,800.9906325298896,6.685849252280737,1,0,BALTO BELTWAY (INNER LOOP),639.6479023334325,106.99001426533523,81453.0,0.9199288256227758
17499,ANNE,020512490033072,430091.2,172555.8,H,SF,Residential,0.209,0,1490,3.0,CNST Frame,STRY 1 1/2 Story With Basement,DWEL Standard Unit,2017.0,1,2017,250000,237500.0,POINT (430091.200000003 172555.8000000007),003,750300,1,65.0,NORTH LINTHICUM,Light Rail,0,1,0,0,430582.2212,171887.4817,829.3076443410024,6.720591189238142,0,0,BALTO BELTWAY (INNER LOOP),611.9064414740205,167.78523489932886,81453.0,0.9199288256227758
17500,ANNE,020512402798800,430015.7,172582.9,H,SF,Residential,0.187,0,1490,3.0,CNST Siding,STRY 1 1/2 Story No Basement,DWEL Standard Unit,2017.0,1,2016,268000,217600.0,POINT (430015.700000003 172582.8999999985),003,750300,1,64.0,NORTH LINTHICUM,Light Rail,0,1,0,0,430582.2212,171887.4817,896.9687185286386,6.799020988015518,0,0,BALTO BELTWAY (INNER LOOP),545.9511956662459,179.86577181208054,81453.0,0.9199288256227758
17526,ANNE,020548017137700,430129.1,171098.4,D,SF,Residential,0.513,0,1878,3.0,CNST Siding,STRY 2 Story With Basement,DWEL Standard Unit,2017.0,1,2015,375000,447700.0,POINT (430129.1000000015 171098.3999999985),003,750400,2,83.0,LINTHICUM,Light Rail,0,1,0,0,429770.0327,170523.205,678.0697707121841,6.519250189301007,1,0,AVIATION BLVD,355.88591929267693,199.68051118210863,99398.0,0.9596385542168676
17527,ANNE,020548013557600,430148.2,171096.2,H,SF,Residential,0.258,0,1582,3.0,CNST Siding,STRY 2 Story With Basement,DWEL Standard Unit,2017.0,3,2018,374800,275600.0,POINT (430148.200000003 171096.1999999993),003,750400,2,98.0,LINTHICUM,Light Rail,0,1,0,0,429770.0327,170523.205,686.5375276091751,6.531660888840198,1,0,AVIATION BLVD,347.6876578864312,236.91529709228826,99398.0,0.9596385542168676
17536,ANNE,020443690051016,415878.5,159422.7,H,TH,Residential,0.073,0,930,3.0,CNST Siding,STRY TH End 2 Story With Basement,DWEL End Unit,2017.0,1,2015,229999,207500.0,POINT (415878.5 159422.6999999993),003,740500,2,28.0,LAUREL RACE TRACK,Camden,0,0,0,1,414371.7049,159750.2404,1541.98384784557,7.340825079260093,0,0,SYKESVILLE RD,3392.7426978045187,247.31075268817204,118882.0,0.9728942652329751
17537,ANNE,020443690051015,415868.4,159476.2,H,TH,Residential,0.083,0,930,3.0,CNST Siding,STRY TH End 2 Story With Basement,DWEL End Unit,2017.0,1,2015,235000,218800.0,POINT (415868.3999999985 159476.1999999993),003,740500,2,27.0,LAUREL RACE TRACK,Camden,0,0,0,1,414371.7049,159750.2404,1521.5762758376882,7.327502100080254,0,0,SYKESVILLE RD,3353.528253226213,252.68817204301075,118882.0,0.9728942652329751
17538,ANNE,020443690051017,415871.3,159423.1,H,TH,Residential,0.035,0,930,3.0,CNST Siding,STRY TH Center 2 Story With Basement,DWEL Center Unit,2017.0,1,2017,232900,205900.0,POINT (415871.299999997 159423.1000000015),003,740500,2,30.0,LAUREL RACE TRACK,Camden,0,0,0,1,414371.7049,159750.2404,1534.8636112848035,7.336196803490483,0,0,SYKESVILLE RD,3396.3249675560664,250.43010752688173,118882.0,0.9728942652329751
17539,ANNE,020443690051019,415859.4,159423.9,H,TH,Residential,0.073,0,930,3.0,CNST Siding,STRY TH End 2 Story With Basement,DWEL End Unit,2017.0,1,2016,238000,228600.0,POINT (415859.3999999985 159423.8999999985),003,740500,2,29.0,LAUREL RACE TRACK,Camden,0,0,0,1,414371.7049,159750.2404,1523.067551762784,7.32848170631914,0,0,SYKESVILLE RD,3402.154675431372,255.91397849462365,118882.0,0.9728942652329751
17540,ANNE,020443690051035,415768.5,159482.7,H,TH,Residential,0.035,0,930,3.0,CNST Siding,STRY TH Center 2 Story With Basement,DWEL Center Unit,2017.0,1,2014,160000,208300.0,POINT (415768.5 159482.6999999993),003,740500,2,27.0,LAUREL RACE TRACK,Camden,0,0,0,1,414371.7049,159750.2404,1422.1864916446582,7.25995074919355,0,0,SYKESVILLE RD,3404.438018473669,172.04301075268816,118882.0,0.9728942652329751
17541,ANNE,020443690051008,415821.9,159491.7,H,TH,Residential,0.083,0,1220,3.0,CNST Siding,STRY TH End 2 Story With Basement,DWEL End Unit,2017.0,1,2017,255000,241200.0,POINT (415821.8999999985 159491.6999999993),003,740500,2,30.0,LAUREL RACE TRACK,Camden,0,0,0,1,414371.7049,159750.2404,1473.0610871556567,7.2950978868557135,0,0,SYKESVILLE RD,3366.646218360924,209.01639344262296,118882.0,0.9728942652329751
17542,ANNE,020443690051038,415769.8,159507.0,H,TH,Residential,0.083,0,1220,3.0,CNST Siding,STRY TH End 2 Story With Basement,DWEL End Unit,2017.0,1,2016,230000,225900.0,POINT (415769.799999997 159507),003,740500,2,29.0,LAUREL RACE TRACK,Camden,0,0,0,1,414371.7049,159750.2404,1419.0968257408686,7.257775910026538,0,0,SYKESVILLE RD,3383.8152853024994,188.52459016393442,118882.0,0.9728942652329751
17543,ANNE,020443690051005,415823.2,159514.8,H,TH,Residential,0.035,0,930,3.0,CNST Siding,STRY TH Center 2 Story With Basement,DWEL Center Unit,2017.0,1,2017,230000,203400.0,POINT (415823.200000003 159514.8000000007),003,740500,2,30.0,LAUREL RACE TRACK,Camden,0,0,0,1,414371.7049,159750.2404,1470.4659830422606,7.293334624807241,0,0,SYKESVILLE RD,3346.864772413586,247.31182795698925,118882.0,0.9728942652329751
17544,ANNE,020443690051042,415771.3,159534.0,H,TH,Residential,0.046,0,1220,3.0,CNST Siding,STRY TH Center 2 Story With Basement,DWEL Center Unit,2017.0,1,2017,225000,230600.0,POINT (415771.299999997 159534),003,740500,2,30.0,LAUREL RACE TRACK,Camden,0,0,0,1,414371.7049,159750.2404,1416.2013820526372,7.255733483105234,0,0,SYKESVILLE RD,3360.9271277248313,184.4262295081967,118882.0,0.9728942652329751
17545,ANNE,020443690050965,415772.8,159562.7,N,TH,Residential,0.035,0,930,3.0,CNST Siding,STRY TH Center 2 Story With Basement,DWEL Center Unit,2017.0,1,2018,285000,206900.0,POINT (415772.799999997 159562.6999999993),003,740500,2,31.0,LAUREL RACE TRACK,Camden,0,0,0,1,414371.7049,159750.2404,1413.5907756023557,7.2538883955189695,0,0,SYKESVILLE RD,3336.7211815062556,306.4516129032258,118882.0,0.9728942652329751
17546,ANNE,020443690050998,415825.8,159564.4,H,TH,Residential,0.046,0,1220,3.0,CNST Siding,STRY TH Center 2 Story With Basement,DWEL Center Unit,2017.0,1,2018,252500,222400.0,POINT (415825.799999997 159564.3999999985),003,740500,2,31.0,LAUREL RACE TRACK,Camden,0,0,0,1,414371.7049,159750.2404,1465.9226494286888,7.2902401180455,0,0,SYKESVILLE RD,3304.647348833218,206.9672131147541,118882.0,0.9728942652329751
17547,ANNE,020443690050997,415826.2,159572.9,H,TH,Residential,0.083,0,1220,3.0,CNST Siding,STRY TH End 2 Story With Basement,DWEL End Unit,2017.0,1,2017,250000,228200.0,POINT (415826.200000003 159572.8999999985),003,740500,2,30.0,LAUREL RACE TRACK,Camden,0,0,0,1,414371.7049,159750.2404,1465.2663967365586,7.289792345695946,0,0,SYKESVILLE RD,3297.4595432285428,204.91803278688525,118882.0,0.9728942652329751
17548,ANNE,020443690050977,415829.2,159615.9,H,TH,Residential,0.046,0,1220,3.0,CNST Siding,STRY TH Center 2 Story With Basement,DWEL Center Unit,2017.0,1,2015,230000,230100.0,POINT (415829.200000003 159615.8999999985),003,740500,2,28.0,LAUREL RACE TRACK,Camden,0,0,0,1,414371.7049,159750.2404,1463.6732250079683,7.288704462645105,0,0,SYKESVILLE RD,3260.6282449398705,188.52459016393442,118882.0,0.9728942652329751
17549,ANNE,020443690050978,415837.7,159615.5,H,TH,Residential,0.083,0,1220,3.0,CNST Siding,STRY TH End 2 Story With Basement,DWEL End Unit,2017.0,1,2017,250000,240000.0,POINT (415837.700000003 159615.5),003,740500,2,30.0,LAUREL RACE TRACK,Camden,0,0,0,1,414371.7049,159750.2404,1472.174109480559,7.294495573191306,0,0,SYKESVILLE RD,3256.027465409168,204.91803278688525,118882.0,0.9728942652329751
17550,ANNE,020443690050985,415901.0,159612.0,H,TH,Residential,0.035,0,930,3.0,CNST Siding,STRY TH Center 2 Story With Basement,DWEL Center Unit,2017.0,1,2016,200000,215500.0,POINT (415901 159612),003,740500,2,28.0,LAUREL RACE TRACK,Camden,0,0,0,1,414371.7049,159750.2404,1535.530498256592,7.336631201784958,0,0,SYKESVILLE RD,3222.6953968067023,215.05376344086022,118882.0,0.9728942652329751
17669,ANNE,020561017384600,431900.4,169598.6,N,SF,Residential,0.152,0,1016,3.0,CNST Siding,STRY 1 Story With Basement,DWEL Standard Unit,2017.0,1,2018,230000,185100.0,POINT (431900.3999999985 169598.6000000015),003,750803,2,60.0,FERNDALE,Light Rail,0,1,0,0,431092.8628,168447.0367,1406.4900864534234,7.248852579524995,0,0,NO NAME,967.0380261449976,226.3779527559055,57826.0,0.9655056932350972
17670,ANNE,020561010843660,431955.7,169679.4,H,SF,Residential,0.167,0,896,3.0,CNST Siding,STRY 1 Story With Basement,DWEL Standard Unit,2017.0,1,2016,255000,200600.0,POINT (431955.700000003 169679.3999999985),003,750803,2,58.0,FERNDALE,Light Rail,0,1,0,0,431092.8628,168447.0367,1504.3960040136385,7.3161467703932646,0,0,NO NAME,891.4969114675984,284.5982142857143,57826.0,0.9655056932350972
17671,ANNE,020561015001020,431920.8,169747.8,H,SF,Residential,0.292,0,896,3.0,CNST Siding,STRY 1 Story No Basement,DWEL Standard Unit,2017.0,1,2017,223000,167100.0,POINT (431920.799999997 169747.8000000007),003,750803,2,59.0,FERNDALE,Light Rail,0,1,0,0,431092.8628,168447.0367,1541.903099992907,7.340772711677204,0,0,NO NAME,819.7344246884552,248.88392857142858,57826.0,0.9655056932350972
17672,ANNE,020561011657400,431992.2,169713.7,H,SF,Residential,0.171,0,896,3.0,CNST Siding,STRY 1 Story With Basement,DWEL Standard Unit,2017.0,1,2017,245000,202400.0,POINT (431992.200000003 169713.6999999993),003,750803,2,59.0,FERNDALE,Light Rail,0,1,0,0,431092.8628,168447.0367,1553.4617197968562,7.34824108726581,0,0,NO NAME,862.9077904410016,273.4375,57826.0,0.9655056932350972
17673,ANNE,020561016763700,431942.5,169753.9,H,SF,Residential,0.195,0,896,3.0,CNST Siding,STRY 1 Story No Basement,DWEL Standard Unit,2017.0,1,2017,36233,167300.0,POINT (431942.5 169753.8999999985),003,750803,2,59.0,FERNDALE,Light Rail,0,1,0,0,431092.8628,168447.0367,1558.773574483106,7.351654620846588,0,0,NO NAME,815.9472053669954,40.43861607142857,57826.0,0.9655056932350972
17692,ANNE,020590090043147,430169.0,168248.1,H,SF,Residential,0.177,0,1748,3.0,CNST Siding,STRY 2 Story With Basement,DWEL Standard Unit,2017.0,1,2016,300000,283800.0,POINT (430169 168248.1000000015),003,750801,4,26.0,FERNDALE,Light Rail,0,1,0,0,431092.8628,168447.0367,945.0387737178517,6.85122595704128,0,0,BALTO ANNAPOLIS BLVD,1402.0797697560288,171.62471395881008,90705.0,0.9809921186833566
17893,ANNE,020562190232427,431802.1,170934.2,H,TH,Residential,0.044,0,2236,4.0,CNST Siding,STRY TH End 3 Story No Basement,DWEL End Unit,2017.0,1,2018,288500,279500.0,POINT (431802.1000000015 170934.1999999993),003,750201,1,8.0,NORTH LINTHICUM,Light Rail,0,1,0,0,430582.2212,171887.4817,1548.1764389917976,7.344833026331468,0,0,BALTO BELTWAY (INNER LOOP),357.5872888063909,129.02504472271914,42378.0,0.9574468085106383
17894,ANNE,020562190232431,431804.1,170909.1,H,TH,Residential,0.035,0,2104,4.0,CNST Siding,STRY TH Center 3 Story No Basement,DWEL Center Unit,2017.0,1,2015,291300,258200.0,POINT (431804.1000000015 170909.1000000015),003,750201,1,5.0,NORTH LINTHICUM,Light Rail,0,1,0,0,430582.2212,171887.4817,1565.3173968192498,7.355843891880363,0,0,BALTO BELTWAY (INNER LOOP),332.4127609452014,138.4505703422053,42378.0,0.9574468085106383
17895,ANNE,020562190232432,431804.6,170903.0,H,TH,Residential,0.035,0,2080,4.0,CNST Siding,STRY TH Center 3 Story No Basement,DWEL Center Unit,2017.0,1,2018,265000,258400.0,POINT (431804.6000000015 170903),003,750201,1,8.0,NORTH LINTHICUM,Light Rail,0,1,0,0,430582.2212,171887.4817,1569.5267274971488,7.358529405443892,0,0,BALTO BELTWAY (INNER LOOP),326.29336525808384,127.40384615384616,42378.0,0.9574468085106383
